name,shape,dtype,bytes,row,column,block,chosen,runner_up_gap
net.language_model.model.layers.1._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006002966616037856,0.0005442331338082829,0.00020923027758224858,block,1.6011203545545385
net.language_model.model.layers.1._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006638444485127461,0.0006640025058594068,0.000542629329392722,block,0.2233847537428188
net.language_model.model.layers.1._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006215360053006399,0.0005538800876167395,0.00026740003232319956,block,1.0713538543902599
net.language_model.model.layers.1._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005975312014831945,0.0006800263862514504,0.00019232653833226498,block,2.1068577777388913
net.language_model.model.layers.10._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006929215675231207,0.0006880501369363818,0.0005783636465673544,block,0.1896496970721234
net.language_model.model.layers.10._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006480573977110454,0.0006841183397044858,0.0005336398027118855,block,0.2144097843108874
net.language_model.model.layers.10._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006471541427322002,0.0006887943632580599,0.0005357307646279931,block,0.20798390807662243
net.language_model.model.layers.10._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005917668730073635,0.0006498749659511506,0.000448068022083837,block,0.320707669016914
net.language_model.model.layers.10._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006871135596197804,0.0006857422479634744,0.0006221704330031565,block,0.10217749283498251
net.language_model.model.layers.10._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005592576271982928,0.0006481514262939434,0.000390961796821867,block,0.43046617788363106
net.language_model.model.layers.10._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.000498976269815938,0.0006881492005598215,0.0002912566191455808,block,0.7131843090114672
net.language_model.model.layers.11._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006929961846565823,0.0006889313996087813,0.0005893697186592036,block,0.16892907422538983
net.language_model.model.layers.11._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006204311404445792,0.0006758452826184805,0.0004906191419976026,block,0.26458812413725796
net.language_model.model.layers.11._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.000618131032532169,0.000680383034705997,0.00048751090546377023,block,0.26793272848766225
net.language_model.model.layers.11._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006422717824096633,0.000677160263241046,0.0005265482857341228,block,0.21977755850861197
net.language_model.model.layers.11._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006863557384106897,0.0006858984118509235,0.0006043094555021917,block,0.13501188109150133
net.language_model.model.layers.11._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006064834620982608,0.0006804873710272056,0.00046500869352979874,block,0.3042411261057339
net.language_model.model.layers.11._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005403537588302472,0.0006922324990455866,0.0003214661345779286,block,0.68090414730531
net.language_model.model.layers.12._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006911513139842203,0.0006903577671015827,0.0005865280998441264,block,0.17702419932659624
net.language_model.model.layers.12._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006171273501648394,0.0006780962254720823,0.00047574659167202185,block,0.2971766082357663
net.language_model.model.layers.12._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006134620876002267,0.0006890690474540986,0.00047022326127445956,block,0.30461875904978175
net.language_model.model.layers.12._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006022016609586346,0.0006469255584864717,0.0004100815963800473,block,0.46849228610722166
net.language_model.model.layers.12._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006868500076557467,0.0006865645443192409,0.0006147474365091203,block,0.11682376134488383
net.language_model.model.layers.12._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005681240971225232,0.0006158445992145089,0.0003581093044351263,block,0.5864544430608122
net.language_model.model.layers.12._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005192066891332316,0.0006835812258191586,0.00025043816164366,block,1.07319318160462
net.language_model.model.layers.13._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006927129704145735,0.0006925914025858957,0.0005830170440521592,block,0.1879436624565191
net.language_model.model.layers.13._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006138357012423355,0.0006683454343408674,0.0004592359910836625,block,0.33664545715126326
net.language_model.model.layers.13._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.000609679895450216,0.0006868382335836516,0.00045431012955278645,block,0.3419905386005203
net.language_model.model.layers.13._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005963256689595954,0.0006466306557492621,0.00043756987415573116,block,0.36281244249315714
net.language_model.model.layers.13._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006866699872917487,0.0006895906884899365,0.0006031007052245854,block,0.13856604932345978
net.language_model.model.layers.13._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000558249878676509,0.0006709314166445078,0.00037208219610056204,block,0.500340205812029
net.language_model.model.layers.13._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005043365479762313,0.0006876085262203536,0.0002871629963808955,block,0.7562727591380715
net.language_model.model.layers.14._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.000690792791415287,0.0006925075572563958,0.0005715435175279993,block,0.2086442593261428
net.language_model.model.layers.14._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006101165337911738,0.0006598926780274247,0.0004648385771826199,block,0.3125342080880668
net.language_model.model.layers.14._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006058034983193413,0.0006796464546444153,0.00045771859083391735,block,0.3235282779657871
net.language_model.model.layers.14._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005914479565803815,0.0006579415851591611,0.00038589348886601397,block,0.5326715107798516
net.language_model.model.layers.14._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006878603646302681,0.0006886428662339515,0.0006259151717138291,block,0.09896739321212776
net.language_model.model.layers.14._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005703701677571939,0.0006545383862716761,0.0003581167218040104,block,0.5926934796117822
net.language_model.model.layers.14._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.000504150312624727,0.000688405313299615,0.0002528393538907353,block,0.9939550741084235
net.language_model.model.layers.15._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006859472317032276,0.0006938461628706417,0.0005652312188127921,block,0.21356925957484543
net.language_model.model.layers.15._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006065490599160196,0.0006699692127973816,0.0004699712204881892,block,0.29060894257728853
net.language_model.model.layers.15._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006100292815397983,0.0006854256287366859,0.00047552793307957395,block,0.28284636738199176
net.language_model.model.layers.15._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006124239225633502,0.0006395426748256499,0.00042480239247372025,block,0.4416677810995071
net.language_model.model.layers.15._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005947728215271409,0.0006890569923451166,0.0005257130533415457,block,0.1313639974252806
net.language_model.model.layers.15._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005652904524102889,0.0006682849563943327,0.0003382753750193683,block,0.6710954865630484
net.language_model.model.layers.15._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005349376255998606,0.0006847350770536567,0.0002720788778093827,block,0.966112290328673
net.language_model.model.layers.16._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006886958067414641,0.0006916422165102382,0.0005542662732938065,block,0.2425360154944859
net.language_model.model.layers.16._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006030329168213637,0.0006605802031561844,0.00046032787195535114,block,0.3100073959455013
net.language_model.model.layers.16._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.000613308042173578,0.0006892088250529569,0.00047875017974096805,block,0.2810607037378318
net.language_model.model.layers.16._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006120969613471784,0.0006533212407050256,0.0004354854475911091,block,0.4055508966671498
net.language_model.model.layers.16._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006879917078056119,0.0006869633358830457,0.0006186364084853119,block,0.11044763363512275
net.language_model.model.layers.16._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005272599637839913,0.0006560459183418592,0.000304093193051271,block,0.7338762452834441
net.language_model.model.layers.16._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005360244276981245,0.0006823293851966294,0.0002772004326855196,block,0.933707038279545
net.language_model.model.layers.17._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006882553651915682,0.000692176784686221,0.0005640446452262511,block,0.2202143412167194
net.language_model.model.layers.17._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006135970287771021,0.0006755708393772529,0.0004771463118162351,block,0.28597248596866176
net.language_model.model.layers.17._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006152800060122385,0.000688659352816432,0.0004790568575113285,block,0.28435695338666284
net.language_model.model.layers.17._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006145465914756396,0.0006401198681613212,0.00040373050123546507,block,0.5221703329202311
net.language_model.model.layers.17._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006875424740350822,0.0006884829560894619,0.0006115589113906446,block,0.12424569608781598
net.language_model.model.layers.17._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005707462833419411,0.0006573014483188455,0.00032163043238843413,block,0.774540671116124
net.language_model.model.layers.17._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005621894141029592,0.0006856617096822711,0.000276808899316469,block,1.0309658233213865
net.language_model.model.layers.18._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006855161149554646,0.0006934303397273186,0.0005604360147406525,block,0.22318355160079104
net.language_model.model.layers.18._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006223497345425752,0.0006749126530197609,0.00048285914984348065,block,0.28888462555656363
net.language_model.model.layers.18._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006253550220701315,0.0006834270456524348,0.0004871210700154365,block,0.28377740271081775
net.language_model.model.layers.18._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006334297189859495,0.0006761659937990715,0.0004611066587811568,block,0.37371626916057593
net.language_model.model.layers.18._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000688009964223689,0.000690415677729226,0.0006172718836110444,block,0.11459793081587706
net.language_model.model.layers.18._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0005970695903137549,0.0006788294697857582,0.00038896868420349665,block,0.5350068387546236
net.language_model.model.layers.18._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.000556899057647933,0.0006905773346479356,0.00030237959992148865,block,0.8417216564627014
net.language_model.model.layers.19._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006904325812778965,0.000692090086095508,0.0005524792443788762,block,0.24969867791886752
net.language_model.model.layers.19._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006330502578917444,0.0006744194419024303,0.0004793119853375064,block,0.3207478161556581
net.language_model.model.layers.19._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006353539203485973,0.0006780628650010593,0.00048254526573076565,block,0.3166721662607518
net.language_model.model.layers.19._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006324835480379291,0.0006430634986554263,0.00044734364056610797,block,0.4138650707932918
net.language_model.model.layers.19._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000678615774910184,0.0006895503638270357,0.0005707526473693568,block,0.18898401617228888
net.language_model.model.layers.19._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000584175537450362,0.0006628335425321169,0.0003630490658987378,block,0.6090815052897042
net.language_model.model.layers.19._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005640789166665897,0.0006786173660795576,0.00028546883754142693,block,0.9759737053076106
net.language_model.model.layers.2._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006044237668177088,0.0006793670649773993,0.00020281488784613827,block,1.9801745485087054
net.language_model.model.layers.2._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006384539735913428,0.0004907469658848303,0.00040406004961509364,block,0.2145396862479087
net.language_model.model.layers.2._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006546601457443943,0.0006398940861305335,0.00043863398500505496,block,0.4588338067857627
net.language_model.model.layers.2._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005773070956678079,0.0005210119181253642,0.0002034372186421935,block,1.5610452286104184
net.language_model.model.layers.2._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006792510167659222,0.000664291900501271,0.0006226568794102491,block,0.06686671659430886
net.language_model.model.layers.2._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006291338410587953,0.0006153909552402795,0.00026962031375838433,block,1.2824354243269358
net.language_model.model.layers.2._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005800104993113199,0.0006862967450412048,0.00021246372265362368,block,1.729927218007481
net.language_model.model.layers.20._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006933844087475884,0.0006936368592098004,0.0005781354952381446,block,0.19934585310658137
net.language_model.model.layers.20._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006418097506899779,0.0006830905403370889,0.0005005955449394561,block,0.2820924140817128
net.language_model.model.layers.20._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.00063950188983664,0.0006865604957494352,0.0004931357571571507,block,0.29680697567596165
net.language_model.model.layers.20._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006453960555035329,0.0006394385634881999,0.0004476688437993215,block,0.4283740589614135
net.language_model.model.layers.20._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000657886181179058,0.0006895547805680908,0.0005548604096101309,block,0.18567872168302205
net.language_model.model.layers.20._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006143869156849521,0.0006703371725376134,0.00038935893944205217,block,0.577944804774132
net.language_model.model.layers.20._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005786681016873198,0.000685669224369113,0.00032001418928979654,block,0.808257636861511
net.language_model.model.layers.21._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006960042799837805,0.0006941718786519546,0.0005956412342635708,block,0.16541944835334227
net.language_model.model.layers.21._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006499102027250522,0.0006768296391422028,0.0005433201566717136,block,0.19618275660209442
net.language_model.model.layers.21._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006440311039784226,0.0006902130992360476,0.0005276886512804907,block,0.22047556341341631
net.language_model.model.layers.21._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006040776086790285,0.0006686882741124404,0.00036307098053524106,block,0.663800306453835
net.language_model.model.layers.21._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006734661028891514,0.0006907795088918283,0.000549743249446608,block,0.2250557029433056
net.language_model.model.layers.21._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006122611443115853,0.0006784780272303119,0.00036768823199925875,block,0.6651638291018778
net.language_model.model.layers.21._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005522819944239891,0.000688833380562524,0.00019845830773976668,block,1.7828615527054799
net.language_model.model.layers.22._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006964104835240396,0.0006952978361659017,0.0005930170089706533,block,0.17247536857802007
net.language_model.model.layers.22._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006400792010966236,0.000683101985647723,0.0005316477490000308,block,0.2039535619224196
net.language_model.model.layers.22._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006335938559284376,0.0006911627637661585,0.000516805646734198,block,0.225980907778869
net.language_model.model.layers.22._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006166867153718952,0.0006364048790178589,0.00037648453507251154,block,0.6380134053929208
net.language_model.model.layers.22._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006882764638149322,0.0006921717859534672,0.0006103620809081562,block,0.1276527250691056
net.language_model.model.layers.22._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.000612685702989104,0.0006667683335227761,0.000353552742047658,block,0.7329400401214128
net.language_model.model.layers.22._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005505973386679046,0.0006658015390100507,0.00018752456372970284,block,1.9361344866880128
net.language_model.model.layers.23._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006941267593575142,0.000694624685762214,0.0005843531773560383,block,0.18785485602757734
net.language_model.model.layers.23._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006293307709930635,0.000659752759945965,0.000507191482048572,block,0.24081494517842608
net.language_model.model.layers.23._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.000627632881920872,0.0006781209851341657,0.0005001531086449633,block,0.2548814974304218
net.language_model.model.layers.23._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.000642835813318878,0.0006472211836108057,0.000457693248628395,block,0.40451233494335803
net.language_model.model.layers.23._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006822336973801146,0.0006909195826927348,0.0005877962983656707,block,0.1606634803196632
net.language_model.model.layers.23._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006151561963463725,0.0006712965714996137,0.0003836832769179506,block,0.603291655783897
net.language_model.model.layers.23._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005719446893469662,0.0006576661889145145,0.00022850063847999354,block,1.5030332219270497
net.language_model.model.layers.24._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006567581149298718,0.0006933595914691071,0.0005287842029971092,block,0.2420153839835157
net.language_model.model.layers.24._checkpoint_wrapped_module.mlp_moe_gen.gate_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006251580083333602,0.0006656863142455998,0.0004738612712703342,block,0.3192848756291634
net.language_model.model.layers.24._checkpoint_wrapped_module.mlp_moe_gen.up_proj.weight,"[12288, 4096]",torch.bfloat16,100663296,0.0006200714644112802,0.0006794888866058457,0.00046082689000156513,block,0.3455626784478098
net.language_model.model.layers.24._checkpoint_wrapped_module.self_attn.k_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006454380214823287,0.0006413211183934382,0.00046068809753394214,block,0.392093960808674
net.language_model.model.layers.24._checkpoint_wrapped_module.self_attn.o_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006718550662726378,0.0006885849415099832,0.0005772709441753748,block,0.16384701681525898
net.language_model.model.layers.24._checkpoint_wrapped_module.self_attn.q_proj_moe_gen.weight,"[4096, 4096]",torch.bfloat16,33554432,0.0006096930514309611,0.000670012197819063,0.0003798132610893673,block,0.6052442447171551
net.language_model.model.layers.24._checkpoint_wrapped_module.self_attn.v_proj_moe_gen.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0005895651958137088,0.0006674244311359397,0.0002752323311996845,block,1.1420637366399073
net.language_model.model.layers.25._checkpoint_wrapped_module.mlp_moe_gen.down_proj.weight,"[4096, 12288]",torch.bfloat16,100663296,0.0006911115543741686,0.0006953856774102357,0.0005589347540751445,block,0.2364798383627688
