name,shape,dtype,bytes,row,column,block,chosen,runner_up_gap
model.paligemma_with_expert.gemma_expert.model.layers.2.post_attention_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.00044866251670838637,0.0006642778795845469,0.00023587169868176036,block,0.9021464601979433
model.paligemma_with_expert.gemma_expert.model.layers.2.self_attn.k_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006565752001276515,0.0004334022647102375,0.0005547774451993271,column,0.2800520218098955
model.paligemma_with_expert.gemma_expert.model.layers.2.self_attn.o_proj.weight,"[1024, 2048]",torch.bfloat16,4194304,0.0006961309899082141,0.0006631803370269189,0.0006562053129812583,block,0.010629331868667527
model.paligemma_with_expert.gemma_expert.model.layers.2.self_attn.q_proj.weight,"[2048, 1024]",torch.bfloat16,4194304,0.0006574344474775197,0.0006644332688544685,0.0005379627458442572,block,0.222081738105802
model.paligemma_with_expert.gemma_expert.model.layers.2.self_attn.v_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006356632740214628,0.00068448108638125,0.0004685347472346282,block,0.3567046580285788
model.paligemma_with_expert.gemma_expert.model.layers.3.input_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.0004385089219552306,0.0006147855307758045,0.00023264683933588978,block,0.8848694579603645
model.paligemma_with_expert.gemma_expert.model.layers.3.mlp.down_proj.weight,"[1024, 4096]",torch.bfloat16,8388608,0.000662747198510733,0.0006662554690291838,0.0005126602267703091,block,0.2927610996584459
model.paligemma_with_expert.gemma_expert.model.layers.3.mlp.gate_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006194916011810819,0.0006665350568873667,0.0004898498927172537,block,0.26465599031713716
model.paligemma_with_expert.gemma_expert.model.layers.3.mlp.up_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006188982885034868,0.000675699630720165,0.00047051131630015497,block,0.3153738646929181
model.paligemma_with_expert.gemma_expert.model.layers.3.post_attention_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.00043971161044191253,0.0006432368559909795,0.00022822132960952278,block,0.9266893729619438
model.paligemma_with_expert.gemma_expert.model.layers.3.self_attn.k_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0005959945065274678,0.0006280727502244684,0.00042477643372752414,block,0.40307808815442137
model.paligemma_with_expert.gemma_expert.model.layers.3.self_attn.o_proj.weight,"[1024, 2048]",torch.bfloat16,4194304,0.0006887936323344411,0.0006681918293168885,0.0006354344148344667,block,0.051551212395311095
model.paligemma_with_expert.gemma_expert.model.layers.3.self_attn.q_proj.weight,"[2048, 1024]",torch.bfloat16,4194304,0.0006028493787299715,0.0006638837905686122,0.00043537810862931934,block,0.38465707572641655
model.paligemma_with_expert.gemma_expert.model.layers.3.self_attn.v_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0005924158194394963,0.0006806183048758438,0.0004117119756348769,block,0.43890839834320233
model.paligemma_with_expert.gemma_expert.model.layers.4.input_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.0004630904018796773,0.0006679750427542955,0.0002445282065575417,block,0.8938117953713622
model.paligemma_with_expert.gemma_expert.model.layers.4.mlp.down_proj.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006203854606652441,0.0006762358536734178,0.0003753579980588475,block,0.6527833797962179
model.paligemma_with_expert.gemma_expert.model.layers.4.mlp.gate_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006435111086274401,0.0006360271339821858,0.0005452614822367512,block,0.16646261418117986
model.paligemma_with_expert.gemma_expert.model.layers.4.mlp.up_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.000643310757527997,0.0006570522951603611,0.0005462556301184925,block,0.17767345919794272
model.paligemma_with_expert.gemma_expert.model.layers.4.post_attention_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.00045247228232689004,0.0006430885661898692,0.00023577754183753236,block,0.9190643807741278
model.paligemma_with_expert.gemma_expert.model.layers.4.self_attn.k_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006397201964490653,0.0005959389141241945,0.00048356702463711013,block,0.23238120831628903
model.paligemma_with_expert.gemma_expert.model.layers.4.self_attn.o_proj.weight,"[1024, 2048]",torch.bfloat16,4194304,0.0006913645247000377,0.0006761670964885744,0.0006478429921980253,block,0.04372063081897368
model.paligemma_with_expert.gemma_expert.model.layers.4.self_attn.q_proj.weight,"[2048, 1024]",torch.bfloat16,4194304,0.0006386039000353531,0.0006681712308521889,0.0005038422437747981,block,0.2674679583254422
model.paligemma_with_expert.gemma_expert.model.layers.4.self_attn.v_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.000605589982797802,0.0006845504371669561,0.0004992323176673974,block,0.21304242807706822
model.paligemma_with_expert.gemma_expert.model.layers.5.input_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.0004971306777273587,0.0006627992666817105,0.0002730838430336384,block,0.8204324071494858
model.paligemma_with_expert.gemma_expert.model.layers.5.mlp.down_proj.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006222680173823418,0.0006708328035380394,0.00038498585680540545,block,0.6163399417991419
model.paligemma_with_expert.gemma_expert.model.layers.5.mlp.gate_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006415554995366583,0.0006076220555412848,0.0005624805518837729,block,0.0802543368056566
model.paligemma_with_expert.gemma_expert.model.layers.5.mlp.up_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006425745563392658,0.0006602500506457334,0.0005623682452241043,block,0.1426224040854213
model.paligemma_with_expert.gemma_expert.model.layers.5.post_attention_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.0004340609495505711,0.0006333119185784378,0.0002245880485845571,block,0.9326983438619965
model.paligemma_with_expert.gemma_expert.model.layers.5.self_attn.k_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006514732856046633,0.0006399619615931961,0.0005075245396184717,block,0.2609478195365358
model.paligemma_with_expert.gemma_expert.model.layers.5.self_attn.o_proj.weight,"[1024, 2048]",torch.bfloat16,4194304,0.0006864003609789989,0.0006811497885771516,0.000633099512206193,block,0.07589687789130577
model.paligemma_with_expert.gemma_expert.model.layers.5.self_attn.q_proj.weight,"[2048, 1024]",torch.bfloat16,4194304,0.00066214355814875,0.0006775123614268412,0.0005503326502148837,block,0.20316967908447447
model.paligemma_with_expert.gemma_expert.model.layers.5.self_attn.v_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006621341259899436,0.000678736663747741,0.0005755424328200785,block,0.15045231807770945
model.paligemma_with_expert.gemma_expert.model.layers.6.input_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.00045505606744642314,0.0006468836153042325,0.00023959585466251166,block,0.8992651942472168
model.paligemma_with_expert.gemma_expert.model.layers.6.mlp.down_proj.weight,"[1024, 4096]",torch.bfloat16,8388608,0.0006694999040390026,0.0006592720944231703,0.0004744297847845179,block,0.38960941232348256
model.paligemma_with_expert.gemma_expert.model.layers.6.mlp.gate_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006783139913521258,0.0006784850214663337,0.0005988109146547887,block,0.13276824912780713
model.paligemma_with_expert.gemma_expert.model.layers.6.mlp.up_proj.weight,"[4096, 1024]",torch.bfloat16,8388608,0.0006784220681844607,0.0006721978356337033,0.0005994534707237373,block,0.12135114477215325
model.paligemma_with_expert.gemma_expert.model.layers.6.post_attention_layernorm.dense.weight,"[3072, 1024]",torch.float32,12582912,0.00045031868070375953,0.0006472492715001746,0.0002316418907658493,block,0.944029550160059
model.paligemma_with_expert.gemma_expert.model.layers.6.self_attn.k_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006567136978179567,0.0006593029374558058,0.0005596345079998695,block,0.17346891306800866
model.paligemma_with_expert.gemma_expert.model.layers.6.self_attn.o_proj.weight,"[1024, 2048]",torch.bfloat16,4194304,0.0007002880297658158,0.000686329765085089,0.0006637979288250416,block,0.03394381826398586
model.paligemma_with_expert.gemma_expert.model.layers.6.self_attn.q_proj.weight,"[2048, 1024]",torch.bfloat16,4194304,0.0006522043027705496,0.0006825539311063093,0.0005667532136522149,block,0.15077301206230362
model.paligemma_with_expert.gemma_expert.model.layers.6.self_attn.v_proj.weight,"[256, 1024]",torch.bfloat16,524288,0.0006355548203068944,0.0006815418833081379,0.0005552733226735508,block,0.14458014522794166
